scrape_date,types,user_pic,date_update,provinsi,kabkot,kecamatan,kelurahan,alamat,total_odp,total_pdp,total_positif,positif_sembuh,positif_dirawat,positif_isolasi,positif_meninggal,total_otg,odr_total,total_pp,total_ppdt,source_link
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Buayan,Purbowangi,,5,1,11,2,3,6,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Buluspesantren,Setrojenar,,0,0,0,0,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Buluspesantren,Brecong,,0,0,1,1,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Buayan,Jatiroto,,0,0,7,4,1,2,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Buluspesantren,Banjurpasar,,0,0,4,4,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Buluspesantren,Indrosari,,0,0,0,0,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Buluspesantren,Buluspesantren,,0,0,0,0,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Buluspesantren,Banjurmukadan,,0,0,0,0,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Petanahan,Karangrejo,,0,1,5,5,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Buluspesantren,Waluyo,,0,1,4,3,0,1,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Petanahan,Karanggadung,,0,0,3,3,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Petanahan,Tegalretno,,0,0,0,0,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Buluspesantren,Bocor,,0,0,5,3,1,1,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Petanahan,Ampelsari,,0,0,4,4,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Mirit,Miritpetikusan,,0,0,0,0,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Buluspesantren,Maduretno,,0,0,5,5,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Buluspesantren,Ambalkumolo,,0,0,2,1,0,1,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Petanahan,Munggu,,0,0,5,3,1,1,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Petanahan,Kewangunan,,0,1,3,3,0,0,0,,,,,https://corona.kebumenkab.go.id/
2020-12-13,kelurahan,Alfie Qashwa,2020-12-13,Jawa Tengah,Kebumen,Mirit,Tlogodepok,,0,0,8,5,1,2,0,,,,,https://corona.kebumenkab.go.id/
